feature,importance_mean
morgan_r3_303,2.466666666666667
avalon_677,2.466666666666667
erg_10,2.466666666666667
avalon_997,2.4
morgan_r3_341,2.4
avalon_434,2.4
avalon_509,2.4
morgan_1564,2.4
avalon_180,2.4
morgan_r3_603,2.4
morgan_r3_1998,2.4
avalon_127,2.4
morgan_r3_1626,2.4
avalon_126,2.4
avalon_565,2.4
avalon_678,2.4
morgan_92,2.4
avalon_335,2.4
avalon_520,2.4
morgan_736,2.4
morgan_r3_599,2.4
fcfp4_2036,2.4
fcfp4_275,2.4
fcfp4_791,2.4
avalon_614,2.4
morgan_r3_1374,2.4
morgan_r3_1800,2.4
morgan_996,2.4
avalon_31,2.3333333333333335
avalon_905,2.3333333333333335
avalon_360,2.3333333333333335
morgan_r3_722,2.3333333333333335
avalon_159,2.3333333333333335
avalon_45,2.3333333333333335
rdkit_NumAromaticRings,2.3333333333333335
morgan_r3_431,2.3333333333333335
avalon_82,2.3333333333333335
avalon_859,2.3333333333333335
avalon_516,2.3333333333333335
avalon_955,2.3333333333333335
avalon_198,2.3333333333333335
morgan_r3_1959,2.3333333333333335
morgan_1089,2.3333333333333335
avalon_673,2.3333333333333335
morgan_1066,2.2666666666666666
fcfp4_1100,2.2666666666666666
morgan_90,2.2666666666666666
morgan_r3_1470,2.2666666666666666
morgan_r3_1015,2.2666666666666666
fcfp4_1728,2.2666666666666666
avalon_83,2.2666666666666666
morgan_r3_366,2.2666666666666666
avalon_225,2.2666666666666666
morgan_r3_1718,2.2666666666666666
avalon_203,2.2666666666666666
avalon_837,2.2666666666666666
morgan_1783,2.2666666666666666
morgan_r3_506,2.2666666666666666
avalon_189,2.2666666666666666
mordred_nHBDon,2.2666666666666666
erg_126,2.2
avalon_844,2.2
morgan_r3_890,2.2
morgan_r3_1261,2.2
morgan_883,2.2
morgan_r3_1236,2.2
morgan_r3_514,2.2
avalon_316,2.2
morgan_r3_992,2.2
morgan_1150,2.2
morgan_327,2.2
avalon_0,2.2
morgan_r3_1415,2.2
morgan_441,2.2
avalon_7,2.2
fcfp4_976,2.2
rdkit_fr_halogen,2.2
morgan_r3_561,2.2
avalon_424,2.2
morgan_r3_1114,2.2
avalon_282,2.2
morgan_r3_1853,2.2
morgan_r3_1731,2.2
avalon_580,2.2
avalon_661,2.2
morgan_r3_147,2.2
morgan_r3_1899,2.1333333333333333
morgan_841,2.1333333333333333
avalon_6,2.1333333333333333
morgan_r3_673,2.1333333333333333
erg_1,2.1333333333333333
morgan_r3_1021,2.1333333333333333
avalon_716,2.1333333333333333
fcfp4_1290,2.1333333333333333
morgan_r3_527,2.1333333333333333
fcfp4_1057,2.1333333333333333
fcfp4_1004,2.1333333333333333
avalon_741,2.1333333333333333
avalon_116,2.1333333333333333
erg_273,2.1333333333333333
fcfp4_1379,2.1333333333333333
morgan_r3_1602,2.1333333333333333
avalon_323,2.1333333333333333
avalon_814,2.1333333333333333
morgan_74,2.1333333333333333
avalon_299,2.1333333333333333
fcfp4_1453,2.1333333333333333
morgan_881,2.066666666666667
avalon_817,2.066666666666667
avalon_449,2.066666666666667
morgan_r3_666,2.066666666666667
morgan_r3_881,2.066666666666667
morgan_r3_634,2.066666666666667
morgan_r3_1334,2.066666666666667
avalon_484,2.066666666666667
avalon_482,2.066666666666667
morgan_r3_809,2.066666666666667
avalon_267,2.066666666666667
morgan_1009,2.066666666666667
morgan_r3_1799,2.066666666666667
morgan_r3_1878,2.066666666666667
morgan_r3_1862,2.066666666666667
mordred_nBridgehead,2.066666666666667
morgan_r3_323,2.066666666666667
morgan_r3_263,2.066666666666667
morgan_r3_1017,2.066666666666667
morgan_680,2.066666666666667
fcfp4_1584,2.066666666666667
fcfp4_666,2.066666666666667
avalon_168,2.066666666666667
fcfp4_468,2.066666666666667
avalon_521,2.066666666666667
morgan_407,2.066666666666667
mordred_n10FHRing,2.066666666666667
morgan_r3_794,2.0
avalon_35,2.0
morgan_1060,2.0
avalon_317,2.0
morgan_r3_1815,2.0
mordred_nAHRing,2.0
avalon_200,2.0
morgan_1021,2.0
morgan_1203,2.0
avalon_469,2.0
avalon_511,2.0
fcfp4_499,2.0
avalon_881,2.0
avalon_241,2.0
morgan_486,2.0
morgan_1946,2.0
morgan_r3_322,2.0
avalon_644,2.0
morgan_r3_1182,2.0
avalon_341,2.0
morgan_r3_733,2.0
morgan_1366,2.0
morgan_r3_1454,2.0
avalon_220,2.0
morgan_932,2.0
morgan_r3_326,2.0
avalon_547,1.9333333333333333
avalon_984,1.9333333333333333
morgan_r3_1796,1.9333333333333333
morgan_r3_30,1.9333333333333333
avalon_764,1.9333333333333333
avalon_869,1.9333333333333333
avalon_864,1.9333333333333333
morgan_802,1.9333333333333333
mordred_nARing,1.9333333333333333
morgan_r3_1728,1.9333333333333333
avalon_24,1.9333333333333333
avalon_386,1.9333333333333333
morgan_r3_1439,1.9333333333333333
avalon_320,1.9333333333333333
fcfp4_968,1.9333333333333333
morgan_r3_1142,1.9333333333333333
erg_275,1.9333333333333333
morgan_r3_883,1.9333333333333333
morgan_r3_1915,1.9333333333333333
morgan_197,1.9333333333333333
morgan_1570,1.9333333333333333
avalon_491,1.9333333333333333
morgan_r3_1608,1.9333333333333333
fcfp4_1213,1.9333333333333333
mordred_C4SP3,1.9333333333333333
fcfp4_1405,1.8666666666666667
avalon_158,1.8666666666666667
erg_46,1.8666666666666667
morgan_598,1.8666666666666667
morgan_r3_1816,1.8666666666666667
morgan_r3_1708,1.8666666666666667
morgan_r3_1880,1.8666666666666667
avalon_1000,1.8666666666666667
morgan_r3_1738,1.8666666666666667
avalon_590,1.8666666666666667
avalon_944,1.8666666666666667
avalon_330,1.8666666666666667
morgan_r3_713,1.8666666666666667
avalon_42,1.8666666666666667
fcfp4_1008,1.8666666666666667
avalon_755,1.8666666666666667
morgan_r3_790,1.8666666666666667
morgan_r3_1464,1.8666666666666667
morgan_r3_950,1.8666666666666667
avalon_97,1.8666666666666667
morgan_r3_114,1.8666666666666667
mordred_NsOH,1.8666666666666667
avalon_699,1.8666666666666667
morgan_r3_588,1.8666666666666667
avalon_768,1.8
avalon_331,1.8
avalon_84,1.8
fcfp4_1051,1.8
morgan_r3_1049,1.8
avalon_108,1.8
avalon_690,1.8
avalon_81,1.8
morgan_r3_1357,1.8
morgan_r3_1059,1.8
morgan_262,1.8
morgan_r3_1824,1.8
morgan_r3_1241,1.8
mordred_NssssC,1.8
morgan_r3_862,1.8
avalon_432,1.8
avalon_268,1.8
morgan_1607,1.8
fcfp4_566,1.8
fcfp4_1594,1.8
avalon_1015,1.8
avalon_232,1.8
morgan_1274,1.8
morgan_r3_115,1.8
avalon_182,1.8
fcfp4_82,1.8
morgan_1816,1.8
morgan_1508,1.8
morgan_r3_1993,1.8
fcfp4_928,1.7333333333333334
avalon_355,1.7333333333333334
morgan_r3_1897,1.7333333333333334
avalon_371,1.7333333333333334
avalon_376,1.7333333333333334
mordred_nFRing,1.7333333333333334
avalon_204,1.7333333333333334
morgan_r3_708,1.7333333333333334
avalon_976,1.7333333333333334
avalon_28,1.7333333333333334
avalon_949,1.7333333333333334
avalon_633,1.7333333333333334
avalon_597,1.7333333333333334
avalon_57,1.7333333333333334
morgan_r3_1221,1.7333333333333334
morgan_r3_1280,1.7333333333333334
morgan_r3_310,1.7333333333333334
avalon_178,1.7333333333333334
avalon_872,1.7333333333333334
avalon_1004,1.7333333333333334
morgan_1101,1.7333333333333334
avalon_190,1.7333333333333334
morgan_r3_2000,1.7333333333333334
avalon_123,1.7333333333333334
avalon_392,1.7333333333333334
avalon_891,1.7333333333333334
morgan_r3_1597,1.7333333333333334
avalon_344,1.7333333333333334
avalon_248,1.7333333333333334
morgan_1738,1.7333333333333334
avalon_297,1.7333333333333334
avalon_834,1.7333333333333334
avalon_149,1.7333333333333334
avalon_832,1.7333333333333334
avalon_855,1.7333333333333334
fcfp4_2045,1.6666666666666667
avalon_613,1.6666666666666667
morgan_r3_1910,1.6666666666666667
morgan_r3_828,1.6666666666666667
morgan_890,1.6666666666666667
avalon_680,1.6666666666666667
morgan_556,1.6666666666666667
morgan_r3_1574,1.6666666666666667
morgan_759,1.6666666666666667
avalon_896,1.6666666666666667
fcfp4_539,1.6666666666666667
morgan_r3_1009,1.6666666666666667
fcfp4_649,1.6666666666666667
fcfp4_548,1.6666666666666667
morgan_798,1.6666666666666667
morgan_r3_420,1.6666666666666667
morgan_r3_443,1.6666666666666667
fcfp4_716,1.6666666666666667
morgan_1552,1.6666666666666667
morgan_r3_1369,1.6666666666666667
morgan_713,1.6666666666666667
morgan_r3_1063,1.6666666666666667
erg_272,1.6666666666666667
morgan_r3_490,1.6666666666666667
avalon_445,1.6666666666666667
morgan_r3_897,1.6666666666666667
morgan_r3_248,1.6
morgan_r3_704,1.6
morgan_248,1.6
morgan_242,1.6
avalon_850,1.6
avalon_796,1.6
morgan_473,1.6
erg_271,1.6
fcfp4_1394,1.6
morgan_820,1.6
morgan_823,1.6
morgan_r3_494,1.6
morgan_r3_1090,1.6
fcfp4_1017,1.6
avalon_808,1.6
morgan_r3_1321,1.6
avalon_477,1.6
avalon_40,1.6
avalon_262,1.6
fcfp4_1505,1.6
morgan_r3_1056,1.6
avalon_828,1.6
avalon_379,1.6
avalon_23,1.6
morgan_r3_1508,1.6
fcfp4_494,1.6
morgan_r3_383,1.6
avalon_494,1.6
fcfp4_364,1.6
morgan_r3_74,1.6
avalon_916,1.6
morgan_1817,1.6
morgan_r3_339,1.6
avalon_887,1.6
avalon_913,1.6
avalon_573,1.6
avalon_1019,1.6
morgan_r3_994,1.6
avalon_358,1.6
avalon_206,1.6
erg_37,1.6
morgan_333,1.6
avalon_20,1.6
morgan_r3_1991,1.6
avalon_975,1.6
avalon_342,1.5333333333333334
morgan_r3_1260,1.5333333333333334
morgan_r3_1113,1.5333333333333334
morgan_950,1.5333333333333334
fcfp4_1920,1.5333333333333334
avalon_129,1.5333333333333334
avalon_879,1.5333333333333334
morgan_r3_1083,1.5333333333333334
morgan_r3_1066,1.5333333333333334
morgan_r3_667,1.5333333333333334
morgan_r3_808,1.5333333333333334
morgan_r3_502,1.5333333333333334
erg_279,1.5333333333333334
morgan_1627,1.5333333333333334
morgan_464,1.5333333333333334
morgan_r3_255,1.5333333333333334
morgan_r3_699,1.5333333333333334
avalon_414,1.5333333333333334
morgan_5,1.5333333333333334
morgan_r3_1715,1.5333333333333334
fcfp4_397,1.5333333333333334
morgan_r3_1560,1.5333333333333334
avalon_365,1.5333333333333334
morgan_r3_1665,1.5333333333333334
morgan_r3_371,1.5333333333333334
avalon_646,1.5333333333333334
morgan_r3_1518,1.5333333333333334
morgan_r3_1652,1.5333333333333334
morgan_r3_934,1.5333333333333334
mordred_NaaO,1.5333333333333334
avalon_166,1.5333333333333334
morgan_r3_1831,1.5333333333333334
morgan_724,1.5333333333333334
avalon_910,1.5333333333333334
morgan_r3_146,1.5333333333333334
morgan_r3_2013,1.5333333333333334
avalon_334,1.5333333333333334
morgan_r3_736,1.5333333333333334
morgan_r3_741,1.5333333333333334
morgan_1683,1.5333333333333334
morgan_1192,1.5333333333333334
avalon_15,1.5333333333333334
avalon_22,1.5333333333333334
avalon_223,1.5333333333333334
avalon_1010,1.5333333333333334
morgan_847,1.5333333333333334
morgan_855,1.5333333333333334
avalon_48,1.5333333333333334
avalon_43,1.5333333333333334
morgan_1236,1.4666666666666666
morgan_794,1.4666666666666666
erg_118,1.4666666666666666
morgan_r3_411,1.4666666666666666
avalon_465,1.4666666666666666
morgan_r3_41,1.4666666666666666
fcfp4_821,1.4666666666666666
morgan_r3_13,1.4666666666666666
morgan_r3_1043,1.4666666666666666
morgan_1573,1.4666666666666666
fcfp4_2034,1.4666666666666666
morgan_1943,1.4666666666666666
avalon_44,1.4666666666666666
morgan_184,1.4666666666666666
erg_38,1.4666666666666666
avalon_681,1.4666666666666666
morgan_r3_924,1.4666666666666666
morgan_1370,1.4666666666666666
morgan_456,1.4666666666666666
morgan_r3_1268,1.4666666666666666
morgan_1693,1.4666666666666666
erg_285,1.4666666666666666
avalon_759,1.4666666666666666
avalon_146,1.4666666666666666
avalon_372,1.4666666666666666
avalon_295,1.4666666666666666
avalon_385,1.4666666666666666
morgan_r3_1795,1.4666666666666666
avalon_411,1.4666666666666666
morgan_309,1.4666666666666666
morgan_1292,1.4666666666666666
morgan_1295,1.4666666666666666
morgan_r3_1197,1.4666666666666666
morgan_r3_895,1.4666666666666666
avalon_667,1.4666666666666666
morgan_r3_1957,1.4666666666666666
morgan_r3_235,1.4666666666666666
morgan_r3_168,1.4666666666666666
avalon_405,1.4666666666666666
avalon_632,1.4666666666666666
morgan_r3_184,1.4666666666666666
morgan_r3_277,1.4666666666666666
morgan_r3_1534,1.4666666666666666
avalon_545,1.4666666666666666
fcfp4_111,1.4
morgan_r3_1609,1.4
avalon_620,1.4
morgan_r3_1970,1.4
morgan_r3_1819,1.4
mordred_n4Ring,1.4
avalon_54,1.4
morgan_r3_1682,1.4
morgan_r3_1554,1.4
morgan_734,1.4
morgan_r3_1911,1.4
avalon_398,1.4
fcfp4_545,1.4
avalon_490,1.4
morgan_1853,1.4
avalon_407,1.4
morgan_1970,1.4
avalon_529,1.4
avalon_893,1.4
morgan_1260,1.4
morgan_1978,1.4
morgan_255,1.4
morgan_r3_731,1.4
morgan_r3_1745,1.4
avalon_271,1.4
avalon_880,1.4
avalon_397,1.4
avalon_289,1.4
morgan_r3_485,1.4
avalon_457,1.4
morgan_r3_281,1.4
morgan_r3_1371,1.4
morgan_r3_1163,1.4
morgan_r3_797,1.4
avalon_90,1.4
erg_197,1.4
fcfp4_1384,1.4
morgan_r3_1224,1.4
morgan_r3_980,1.4
avalon_783,1.3333333333333333
avalon_313,1.3333333333333333
fcfp4_1276,1.3333333333333333
morgan_r3_703,1.3333333333333333
rdkit_fr_ester,1.3333333333333333
morgan_r3_1383,1.3333333333333333
avalon_256,1.3333333333333333
morgan_r3_917,1.3333333333333333
avalon_689,1.3333333333333333
morgan_r3_1205,1.3333333333333333
fcfp4_684,1.3333333333333333
morgan_345,1.3333333333333333
morgan_1348,1.3333333333333333
morgan_708,1.3333333333333333
morgan_r3_1069,1.3333333333333333
avalon_978,1.3333333333333333
avalon_333,1.3333333333333333
morgan_r3_291,1.3333333333333333
morgan_r3_1089,1.3333333333333333
morgan_r3_143,1.3333333333333333
fcfp4_5,1.3333333333333333
morgan_319,1.3333333333333333
morgan_r3_1764,1.3333333333333333
morgan_r3_360,1.3333333333333333
avalon_172,1.3333333333333333
fcfp4_232,1.3333333333333333
avalon_857,1.3333333333333333
morgan_r3_102,1.3333333333333333
morgan_527,1.3333333333333333
morgan_r3_1368,1.2666666666666666
rdkit_fr_phenol_noOrthoHbond,1.2666666666666666
avalon_852,1.2666666666666666
avalon_196,1.2666666666666666
avalon_575,1.2666666666666666
morgan_1604,1.2666666666666666
morgan_1626,1.2666666666666666
morgan_r3_675,1.2666666666666666
morgan_1123,1.2666666666666666
morgan_263,1.2666666666666666
morgan_r3_28,1.2666666666666666
morgan_369,1.2666666666666666
morgan_r3_21,1.2666666666666666
morgan_1026,1.2666666666666666
avalon_396,1.2666666666666666
fcfp4_1485,1.2666666666666666
avalon_481,1.2666666666666666
avalon_125,1.2666666666666666
morgan_368,1.2666666666666666
morgan_366,1.2666666666666666
avalon_721,1.2666666666666666
morgan_r3_1455,1.2666666666666666
erg_120,1.2666666666666666
avalon_498,1.2666666666666666
avalon_329,1.2666666666666666
morgan_787,1.2666666666666666
avalon_500,1.2666666666666666
avalon_167,1.2666666666666666
morgan_r3_1689,1.2666666666666666
fcfp4_200,1.2666666666666666
morgan_r3_368,1.2666666666666666
morgan_r3_1517,1.2666666666666666
morgan_r3_1666,1.2666666666666666
fcfp4_495,1.2666666666666666
morgan_1487,1.2666666666666666
fcfp4_2035,1.2666666666666666
fcfp4_1782,1.2666666666666666
morgan_1910,1.2666666666666666
morgan_r3_1978,1.2666666666666666
avalon_238,1.2666666666666666
morgan_1256,1.2666666666666666
erg_69,1.2666666666666666
morgan_r3_1644,1.2666666666666666
avalon_958,1.2666666666666666
avalon_666,1.2666666666666666
morgan_r3_177,1.2666666666666666
avalon_1009,1.2666666666666666
morgan_r3_242,1.2666666666666666
rdkit_fr_phenol,1.2666666666666666
morgan_2033,1.2666666666666666
morgan_119,1.2
mordred_n3Ring,1.2
morgan_r3_816,1.2
morgan_r3_857,1.2
avalon_340,1.2
morgan_1661,1.2
avalon_599,1.2
avalon_314,1.2
morgan_r3_157,1.2
morgan_r3_1999,1.2
morgan_r3_2026,1.2
morgan_1374,1.2
morgan_r3_327,1.2
avalon_524,1.2
avalon_217,1.2
morgan_r3_1980,1.2
erg_34,1.2
morgan_r3_2034,1.2
morgan_r3_140,1.2
fcfp4_16,1.2
morgan_r3_1567,1.2
morgan_r3_343,1.2
morgan_1518,1.2
morgan_1460,1.2
avalon_922,1.2
morgan_1221,1.2
morgan_r3_1536,1.2
morgan_r3_100,1.2
avalon_676,1.2
morgan_r3_384,1.2
morgan_r3_1493,1.2
morgan_581,1.2
avalon_173,1.2
morgan_r3_82,1.2
morgan_r3_87,1.2
fcfp4_646,1.2
morgan_r3_592,1.2
morgan_383,1.2
morgan_r3_1858,1.2
morgan_1387,1.2
morgan_r3_1490,1.2
avalon_161,1.2
morgan_r3_577,1.2
avalon_730,1.2
fcfp4_1889,1.2
mordred_nAcid,1.2
morgan_r3_1295,1.2
avalon_266,1.2
morgan_r3_1132,1.2
avalon_103,1.2
fcfp4_1011,1.2
erg_200,1.2
erg_257,1.2
morgan_r3_526,1.2
morgan_r3_941,1.2
morgan_231,1.2
avalon_216,1.2
avalon_609,1.2
mordred_n10FARing,1.2
morgan_r3_799,1.2
morgan_r3_806,1.2
morgan_29,1.2
morgan_r3_747,1.2
avalon_982,1.1333333333333333
morgan_1991,1.1333333333333333
morgan_573,1.1333333333333333
avalon_8,1.1333333333333333
morgan_r3_1730,1.1333333333333333
morgan_r3_1848,1.1333333333333333
morgan_r3_227,1.1333333333333333
avalon_572,1.1333333333333333
morgan_1912,1.1333333333333333
morgan_532,1.1333333333333333
avalon_906,1.1333333333333333
fcfp4_1983,1.1333333333333333
morgan_r3_975,1.1333333333333333
morgan_r3_1706,1.1333333333333333
morgan_r3_590,1.1333333333333333
morgan_r3_1638,1.1333333333333333
erg_87,1.1333333333333333
morgan_r3_610,1.1333333333333333
morgan_387,1.1333333333333333
erg_70,1.1333333333333333
avalon_899,1.1333333333333333
morgan_1171,1.1333333333333333
morgan_r3_109,1.1333333333333333
avalon_858,1.1333333333333333
avalon_860,1.1333333333333333
morgan_1840,1.1333333333333333
morgan_r3_787,1.1333333333333333
avalon_242,1.1333333333333333
morgan_809,1.1333333333333333
morgan_r3_1447,1.1333333333333333
morgan_r3_1487,1.1333333333333333
morgan_r3_57,1.1333333333333333
morgan_r3_734,1.1333333333333333
morgan_r3_726,1.1333333333333333
morgan_r3_1801,1.1333333333333333
morgan_1163,1.1333333333333333
morgan_r3_1343,1.1333333333333333
avalon_263,1.1333333333333333
avalon_476,1.1333333333333333
fcfp4_1478,1.1333333333333333
morgan_r3_437,1.1333333333333333
morgan_r3_1285,1.1333333333333333
morgan_r3_1313,1.1333333333333333
morgan_1536,1.1333333333333333
morgan_r3_1501,1.1333333333333333
morgan_r3_530,1.1333333333333333
morgan_r3_1150,1.1333333333333333
morgan_1665,1.1333333333333333
avalon_765,1.1333333333333333
morgan_r3_1237,1.1333333333333333
morgan_r3_369,1.1333333333333333
morgan_785,1.1333333333333333
morgan_1745,1.1333333333333333
morgan_664,1.1333333333333333
avalon_561,1.0666666666666667
morgan_r3_936,1.0666666666666667
morgan_41,1.0666666666666667
avalon_351,1.0666666666666667
avalon_197,1.0666666666666667
avalon_979,1.0666666666666667
morgan_1160,1.0666666666666667
morgan_r3_417,1.0666666666666667
avalon_93,1.0666666666666667
morgan_r3_1451,1.0666666666666667
morgan_r3_1460,1.0666666666666667
avalon_455,1.0666666666666667
avalon_247,1.0666666666666667
morgan_r3_1279,1.0666666666666667
avalon_165,1.0666666666666667
avalon_483,1.0666666666666667
morgan_437,1.0666666666666667
fcfp4_555,1.0666666666666667
morgan_1197,1.0666666666666667
avalon_709,1.0666666666666667
morgan_1121,1.0666666666666667
avalon_539,1.0666666666666667
morgan_r3_1101,1.0666666666666667
avalon_240,1.0666666666666667
avalon_1021,1.0666666666666667
morgan_352,1.0666666666666667
avalon_930,1.0666666666666667
avalon_1,1.0666666666666667
morgan_r3_1804,1.0666666666666667
morgan_r3_628,1.0666666666666667
avalon_61,1.0666666666666667
morgan_r3_955,1.0666666666666667
morgan_r3_624,1.0666666666666667
morgan_r3_996,1.0666666666666667
avalon_400,1.0666666666666667
morgan_564,1.0666666666666667
fcfp4_2041,1.0666666666666667
avalon_370,1.0666666666666667
morgan_r3_1230,1.0666666666666667
avalon_140,1.0666666666666667
erg_276,1.0666666666666667
morgan_1762,1.0666666666666667
morgan_r3_508,1.0666666666666667
fcfp4_132,1.0666666666666667
fcfp4_1557,1.0666666666666667
morgan_1501,1.0666666666666667
avalon_440,1.0666666666666667
morgan_r3_1244,1.0666666666666667
morgan_r3_1429,1.0666666666666667
morgan_984,1.0666666666666667
avalon_183,1.0666666666666667
morgan_222,1.0666666666666667
fcfp4_1809,1.0666666666666667
fcfp4_1950,1.0666666666666667
avalon_187,1.0666666666666667
fcfp4_1899,1.0666666666666667
morgan_r3_119,1.0666666666666667
morgan_r3_507,1.0666666666666667
fcfp4_19,1.0666666666666667
morgan_526,1.0666666666666667
fcfp4_416,1.0666666666666667
morgan_674,1.0666666666666667
rdkit_fr_Ar_OH,1.0666666666666667
fcfp4_1732,1.0
morgan_235,1.0
morgan_r3_187,1.0
morgan_r3_259,1.0
morgan_r3_1724,1.0
morgan_r3_1847,1.0
morgan_r3_328,1.0
morgan_r3_335,1.0
morgan_r3_1685,1.0
morgan_507,1.0
morgan_384,1.0
morgan_114,1.0
fcfp4_2016,1.0
avalon_897,1.0
morgan_1285,1.0
morgan_r3_225,1.0
mordred_n8FRing,1.0
fcfp4_1704,1.0
morgan_r3_1743,1.0
avalon_853,1.0
morgan_r3_551,1.0
rdkit_fr_ketone,1.0
erg_147,1.0
avalon_679,1.0
avalon_873,1.0
morgan_667,1.0
morgan_675,1.0
morgan_r3_1099,1.0
morgan_216,1.0
morgan_1692,1.0
morgan_r3_352,1.0
avalon_78,1.0
morgan_r3_1135,1.0
morgan_r3_536,1.0
morgan_1724,1.0
morgan_r3_541,1.0
rdkit_fr_urea,1.0
avalon_535,1.0
morgan_r3_121,1.0
morgan_r3_1537,1.0
fcfp4_162,1.0
avalon_308,1.0
morgan_r3_1481,1.0
morgan_1381,1.0
fcfp4_656,1.0
avalon_717,1.0
erg_270,1.0
erg_259,1.0
erg_256,1.0
morgan_r3_385,1.0
fcfp4_964,1.0
morgan_r3_1249,1.0
morgan_1357,1.0
fcfp4_1003,1.0
morgan_1514,1.0
morgan_699,1.0
fcfp4_802,1.0
avalon_110,1.0
morgan_r3_426,1.0
morgan_r3_422,1.0
morgan_r3_1301,1.0
morgan_r3_469,1.0
morgan_r3_1411,1.0
morgan_r3_1359,1.0
fcfp4_829,1.0
morgan_1014,1.0
morgan_r3_684,1.0
morgan_r3_813,1.0
morgan_r3_743,1.0
morgan_r3_802,1.0
morgan_r3_716,0.9333333333333333
morgan_335,0.9333333333333333
morgan_325,0.9333333333333333
morgan_r3_855,0.9333333333333333
morgan_r3_237,0.9333333333333333
morgan_r3_268,0.9333333333333333
avalon_734,0.9333333333333333
avalon_257,0.9333333333333333
morgan_r3_768,0.9333333333333333
morgan_r3_1510,0.9333333333333333
morgan_r3_1513,0.9333333333333333
morgan_r3_1461,0.9333333333333333
avalon_743,0.9333333333333333
morgan_r3_1271,0.9333333333333333
morgan_r3_1492,0.9333333333333333
morgan_r3_387,0.9333333333333333
morgan_r3_377,0.9333333333333333
morgan_r3_1497,0.9333333333333333
fcfp4_1529,0.9333333333333333
morgan_r3_1312,0.9333333333333333
morgan_r3_480,0.9333333333333333
avalon_252,0.9333333333333333
morgan_1027,0.9333333333333333
avalon_294,0.9333333333333333
morgan_r3_32,0.9333333333333333
morgan_1568,0.9333333333333333
fcfp4_826,0.9333333333333333
avalon_423,0.9333333333333333
fcfp4_512,0.9333333333333333
avalon_416,0.9333333333333333
avalon_119,0.9333333333333333
avalon_654,0.9333333333333333
morgan_r3_629,0.9333333333333333
fcfp4_1764,0.9333333333333333
morgan_r3_1683,0.9333333333333333
morgan_r3_974,0.9333333333333333
avalon_343,0.9333333333333333
morgan_1280,0.9333333333333333
fcfp4_1261,0.9333333333333333
avalon_19,0.9333333333333333
morgan_r3_221,0.9333333333333333
morgan_r3_190,0.9333333333333333
morgan_1416,0.9333333333333333
avalon_209,0.9333333333333333
morgan_r3_2028,0.9333333333333333
morgan_1778,0.9333333333333333
avalon_659,0.9333333333333333
morgan_r3_1929,0.9333333333333333
morgan_r3_1985,0.9333333333333333
morgan_r3_564,0.9333333333333333
morgan_r3_1112,0.9333333333333333
morgan_1309,0.9333333333333333
avalon_395,0.9333333333333333
fcfp4_81,0.9333333333333333
morgan_249,0.9333333333333333
morgan_r3_757,0.9333333333333333
avalon_377,0.9333333333333333
fcfp4_1236,0.9333333333333333
morgan_r3_715,0.9333333333333333
morgan_r3_597,0.9333333333333333
morgan_r3_598,0.9333333333333333
avalon_631,0.9333333333333333
avalon_886,0.9333333333333333
morgan_1482,0.9333333333333333
morgan_r3_1174,0.9333333333333333
erg_219,0.9333333333333333
morgan_r3_96,0.9333333333333333
morgan_1157,0.8666666666666667
morgan_r3_425,0.8666666666666667
avalon_728,0.8666666666666667
morgan_r3_687,0.8666666666666667
avalon_816,0.8666666666666667
morgan_r3_1226,0.8666666666666667
morgan_r3_394,0.8666666666666667
morgan_r3_1463,0.8666666666666667
avalon_605,0.8666666666666667
morgan_r3_700,0.8666666666666667
morgan_r3_1561,0.8666666666666667
avalon_803,0.8666666666666667
morgan_1208,0.8666666666666667
morgan_r3_40,0.8666666666666667
morgan_r3_29,0.8666666666666667
fcfp4_628,0.8666666666666667
morgan_448,0.8666666666666667
morgan_r3_334,0.8666666666666667
morgan_r3_192,0.8666666666666667
morgan_r3_1952,0.8666666666666667
morgan_r3_908,0.8666666666666667
mordred_nRing,0.8666666666666667
morgan_r3_835,0.8666666666666667
morgan_r3_800,0.8666666666666667
morgan_r3_804,0.8666666666666667
morgan_r3_922,0.8666666666666667
morgan_r3_1742,0.8666666666666667
fcfp4_1087,0.8666666666666667
fcfp4_1714,0.8666666666666667
avalon_622,0.8666666666666667
morgan_r3_205,0.8666666666666667
morgan_8,0.8666666666666667
morgan_268,0.8666666666666667
morgan_r3_604,0.8666666666666667
rdkit_fr_Al_OH,0.8666666666666667
morgan_1858,0.8666666666666667
morgan_r3_1053,0.8666666666666667
fcfp4_1367,0.8666666666666667
avalon_47,0.8666666666666667
avalon_181,0.8666666666666667
morgan_r3_556,0.8666666666666667
morgan_r3_1105,0.8666666666666667
morgan_772,0.8666666666666667
morgan_r3_1064,0.8666666666666667
morgan_r3_1646,0.8666666666666667
morgan_207,0.8666666666666667
avalon_842,0.8666666666666667
morgan_r3_573,0.8666666666666667
avalon_152,0.8666666666666667
morgan_r3_1972,0.8666666666666667
morgan_1136,0.8666666666666667
rdkit_fr_Ar_NH,0.8666666666666667
erg_198,0.8666666666666667
morgan_r3_1181,0.8666666666666667
morgan_r3_1187,0.8666666666666667
fcfp4_475,0.8666666666666667
morgan_r3_289,0.8666666666666667
avalon_390,0.8666666666666667
avalon_215,0.8666666666666667
fcfp4_1925,0.8666666666666667
morgan_r3_571,0.8666666666666667
morgan_1224,0.8666666666666667
morgan_r3_965,0.8666666666666667
